timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-12-27,7.7529,7.7544,7.752,7.7527,2005-12-27,7.7527,HKD,-2.5797131360416614e-05
2005-12-28,7.7527,7.7537,7.752,7.753,2005-12-28,7.753,HKD,3.869544748580367e-05
2005-12-29,7.753,7.7537,7.752,7.7531,2005-12-29,7.7531,HKD,1.2898149760243172e-05
2005-12-30,7.7531,7.7548,7.752,7.7532,2005-12-30,7.7532,HKD,1.2897983400428359e-05
2006-01-02,7.756,7.756,7.7518,7.7535,2006-01-02,7.7535,HKD,3.86929520836965e-05
2006-01-03,7.754,7.7554,7.7528,7.7533,2006-01-03,7.7533,HKD,-2.579513503864206e-05
2006-01-04,7.7533,7.7546,7.752,7.7535,2006-01-04,7.7535,HKD,2.579513503864206e-05
2006-01-05,7.7535,7.7545,7.7522,7.7538,2006-01-05,7.7538,HKD,3.869145499724169e-05
2006-01-06,7.7538,7.7542,7.7521,7.753,2006-01-06,7.753,HKD,-0.00010318054024160972
2006-01-09,7.7509,7.7533,7.75,7.7514,2006-01-09,7.7514,HKD,-0.00020639302464875442
2006-01-10,7.7514,7.7525,7.75,7.751,2006-01-10,7.751,HKD,-5.1604912798985936e-05
2006-01-11,7.751,7.7523,7.7499,7.751,2006-01-11,7.751,HKD,0.0
2006-01-12,7.751,7.7549,7.7494,7.75,2006-01-12,7.75,HKD,-0.00012902393411895474
2006-01-13,7.751,7.7519,7.7497,7.7516,2006-01-13,7.7516,HKD,0.00020643030470202106
2006-01-16,7.7515,7.7537,7.7502,7.752,2006-01-16,7.752,HKD,5.160091850742177e-05
2006-01-17,7.7527,7.7543,7.7518,7.753,2006-01-17,7.753,HKD,0.00012899064835725227
2006-01-18,7.7533,7.7549,7.7517,7.7535,2006-01-18,7.7535,HKD,6.448908524436803e-05
2006-01-19,7.7533,7.7547,7.752,7.7542,2006-01-19,7.7542,HKD,9.027773305847475e-05
2006-01-20,7.7544,7.7567,7.752,7.7546,2006-01-20,7.7546,HKD,5.158361705470682e-05
2006-01-23,7.7562,7.7562,7.751,7.7542,2006-01-23,7.7542,HKD,-5.158361705470682e-05
2006-01-24,7.7544,7.7561,7.753,7.7549,2006-01-24,7.7549,HKD,9.02695837252665e-05
2006-01-25,7.7552,7.7574,7.7538,7.7569,2006-01-25,7.7569,HKD,0.0002578682049900749
2006-01-26,7.7569,7.7571,7.7547,7.7552,2006-01-26,7.7552,HKD,-0.00021918373486595755
2006-01-27,7.7551,7.7571,7.7541,7.7568,2006-01-27,7.7568,HKD,0.00020629190377441375
2006-01-30,7.7552,7.7576,7.755,7.7563,2006-01-30,7.7563,HKD,-6.446164856432901e-05
2006-01-31,7.7555,7.7601,7.7533,7.7569,2006-01-31,7.7569,HKD,7.73534796558728e-05
2006-02-01,7.7572,7.7585,7.7547,7.7568,2006-02-01,7.7568,HKD,-1.2891831091543793e-05
2006-02-02,7.757,7.7604,7.7535,7.7563,2006-02-02,7.7563,HKD,-6.446164856432901e-05
2006-02-03,7.7568,7.7578,7.7554,7.757,2006-02-03,7.757,HKD,9.024514455013843e-05
2006-02-06,7.7568,7.7589,7.7547,7.7579,2006-02-06,7.7579,HKD,0.0001160175058827484
2006-02-07,7.7581,7.7595,7.7567,7.7586,2006-02-07,7.7586,HKD,9.022653310664097e-05
2006-02-08,7.7587,7.7629,7.7573,7.7611,2006-02-08,7.7611,HKD,0.0003221711787757542
2006-02-09,7.7607,7.7638,7.7601,7.7612,2006-02-09,7.7612,HKD,1.2884688480596651e-05
2006-02-10,7.7611,7.7622,7.757,7.7599,2006-02-10,7.7599,HKD,-0.00016751390082392348
2006-02-13,7.7584,7.7616,7.7573,7.7598,2006-02-13,7.7598,HKD,-1.2886847039705884e-05
